Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Banks (banks),ATM (atm),All-Weather Road Connectivity (all_weather_road_connectivity),Internal Pucca Roads (internal_pucca_roads),Public Transport Availability (public_transport),Common Service Centre (common_service_centre),Domestic Electricity Supply (Hours) (domestic_electricity_hrs),Public Distribution System (PDS) (pds),Market Facilities (market_facilities),Piped Tap Water Coverage (piped_tap_water),Telephone Services (telephone_services),Post Office/Sub-Post Office (post_office_subpost_office),Primary School (primary_school),Middle School (middle_school),High School (high_school),Higher Secondary School (higher_secondary_school),Vocational Education Centre (ITI/RSETI/DDU-GKY) (vocational_centre_iti_rseti_ddu_gky),Veterinary Hospital/Clinic (veterinary_hospital_clinic),Drainage Facilities (drainage_facilities),Soil Testing Centre (soil_testing_centre),Government Seed Centre (govt_seed_centre),Fertilizer Shop (fertilizer_shop),Community Waste Disposal System (community_waste_disposal),Community Biogas/Waste Recycling Facility (community_biogas_waste_recycling),Anganwadi Centre (aanganwadi_centre)
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180672","Gadmi","535271","Mohagaon (Jangali)",false,false,false,"Fully covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180688","Khubala","535270","Khubala",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180688","Khubala","535269","Hingna",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180692","Kochhi","535268","Kocchi",false,false,true,"Fully covered","Bus","Separately located","8-12 Hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,true,false,true,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,true,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180687","Khadurka","535267","Pipla (Rithi)",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Both",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180687","Khadurka","535266","Kharduka",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180662","Badegaon","535265","Badegaon",true,true,true,"Fully covered","Bus","Separately located",">12 hrs",true,"Regular market","100% habitations covered","Both",true,true,true,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180679","Jalalkheda","535215","Borgaon Jangli",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180688","Khubala","535264","Risala",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Both",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180662","Badegaon","535263","Chargaon",false,false,true,"Fully covered","Bus","Separately located",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180727","Tembhurdoh","535262","Tembhurdoh",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180727","Tembhurdoh","535261","Maharkund",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180723","Sironji","535260","Surewani",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180724","Sonpur","535259","Sonpur",false,false,true,"Fully covered","Bus","Separately located",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180712","Raiwadi","535258","Chorkhairi",false,false,false,"Not covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180712","Raiwadi","535257","Raiwadi",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","No",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180724","Sonpur","535256","Rajegaon",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180665","Bichwa","535255","Bichawa",false,false,true,"Partially covered","Bus","Separately located",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,true,false,false,false,false,"Open Kuccha Drainage",false,true,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180723","Sironji","535254","Sironji",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","No",false,true,true,true,true,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180701","Nagalwadi","535253","Bhondetal",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180701","Nagalwadi","535252","Nagalwadi",true,true,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180718","Sarra","535251","Sarra",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180718","Sarra","535250","Kormeta",false,false,true,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180718","Sarra","535249","Warpani",false,false,false,"Not covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,true,true,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180722","Sindewani","535248","Tekadi",false,false,false,"Fully covered","Bus","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180722","Sindewani","535247","Sindewani Bk.",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Both",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180722","Sindewani","535246","Sindewani Kh.",false,false,true,"Fully covered","Bus","No","8-12 Hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180726","Telangkhedi","535245","Junewani",false,false,false,"Partially covered","Auto","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180726","Telangkhedi","535244","Telangkhedi",false,false,true,"Fully covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180717","Sawngi(H)","535243","Sawangi",false,false,false,"Not covered","Bus","No","8-12 Hrs",true,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180717","Sawngi(H)","535242","Hetisurla",false,false,false,"Fully covered","Bus","Separately located","8-12 Hrs",false,"Weekly Haat","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180704","Narsala","535241","Bhagi Mahari",false,false,false,"Fully covered","Bus","No",">12 hrs",false,"Mandis","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180686","Khapa(N)","535240","Pipala (Bhadao)",true,false,true,"Partially covered","Auto","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180686","Khapa(N)","535239","Khapa (Narsala)",false,false,true,"Partially covered","Bus","Separately located","8-12 Hrs",false,"No","100% habitations covered","Both",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",true,true,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180704","Narsala","535238","Narsala",false,false,false,"Not covered","Auto","No",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180704","Narsala","535237","Bhojapur",false,false,false,"Not covered","No","No","No",false,"No","only one habitation is covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180704","Narsala","535236","Pohana",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","Both",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180700","Mangsa","535235","Mangsa",false,false,true,"Fully covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"No","100% habitations covered","Mobile",false,true,true,true,false,false,true,"Open Kuccha Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180671","Gadegaon","535234","Nanda Kh.",false,false,false,"Partially covered","Auto","Separately located",">12 hrs",false,"No","Not Covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180671","Gadegaon","535233","Gadegaon",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180661","Aajni(Se)","535232","Sherdi",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180671","Gadegaon","535231","Dudhbardi",false,false,false,"Partially covered","Van","Separately located",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180671","Gadegaon","535230","Karajghat",false,false,false,"Fully covered","Auto","Separately located",">12 hrs",false,"No","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180703","Nandori","535229","Nandapur",false,false,false,"Not covered","Bus","No",">12 hrs",false,"Mandis","only one habitation is covered","Mobile",false,true,true,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180675","Hattisarra","535227","Ashti Bk.",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"Weekly Haat","100% habitations covered","Mobile",false,false,false,false,false,false,false,"Closed Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180713","Rampuri","535226","Rampuri",false,false,true,"Partially covered","Bus","Separately located",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180679","Jalalkheda","535225","Jakhewada",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","484","Nagpur","4455","Saoner","180706","Pandhari","535224","Pandhari (J)",false,false,true,"Partially covered","Auto","No",">12 hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
